,景区名称,地区,景区等级,经度BD,纬度BD,经度BD_wgs84,纬度BD_wgs84
332,天津伊利酸奶健康产业园工业旅游区,天津,2A,117.064327,38.96479209,117.0513899,38.95811339
333,中华石园,天津,2A,117.282857,39.04897014,117.270013,39.0421273
334,平津战役天津前线指挥部旧址陈列馆,天津,2A,117.0114401,39.14143345,116.9988853,39.13408386
335,中山公园,天津,2A,117.210317,39.16303649,117.1974591,39.15609659
336,金汤桥会师公园,天津,2A,117.202191,39.14650007,117.189281,39.13968503
337,天津庆王府旅游景区,天津,2A,117.2144651,39.11937845,117.2016674,39.11240459
338,天津市军事管制委员会和中共天津市委旧址景区（张园）,天津,2A,117.1715194,39.10190325,117.1585909,39.09508055
339,九山顶自然风景区,天津,2A,117.5198879,40.22691431,117.506913,40.21974272
340,天津鼓楼,天津,2A,117.1877164,39.14731388,117.1747431,39.14058394
341,天津义和团纪念馆,天津,2A,117.1646264,39.15200558,117.1516769,39.14502396
342,西柏坡纪念馆,河北,5A,113.95144,38.345586,113.9385652,38.33945099
343,承德避暑山庄及周围寺庙景区,河北,5A,117.9459614,40.98747009,117.9332426,40.97974648
344,山海关景区,河北,5A,119.805383,39.97626309,119.7930106,39.96916389
345,清东陵,河北,5A,117.6906264,40.18098388,117.6777314,40.1739028
346,野三坡景区,河北,5A,115.396635,39.66547209,115.3835068,39.6584163
347,白石山景区,河北,5A,114.7091952,39.22293065,114.6966999,39.21577614
348,娲皇宫,河北,5A,113.6243075,36.64728985,113.6115887,36.64114619
349,广府古城旅游景区,河北,5A,114.7367272,36.70734702,114.7245006,36.70082461
350,安新白洋淀景区,河北,5A,115.996445,38.94219411,115.9838638,38.93567825
351,天山海世界景区,河北,4A,114.607715,38.04365576,114.5955573,38.03683173
352,华北军区烈士陵园红色景区,河北,4A,114.470755,38.04977505,114.4581522,38.04277695
353,苍岩山景区,河北,4A,114.178316,37.840268,114.1653739,37.83378189
354,正定县隆兴寺景区,河北,4A,114.588754,38.15079606,114.5765398,38.14412977
355,正定荣国府,河北,4A,114.5857484,38.15438643,114.5735123,38.14776333
356,五岳寨风景旅游区,河北,4A,113.883197,38.69693506,113.8704772,38.69009235
357,石家庄市灵寿县水泉溪景区,河北,4A,113.914805,38.64951503,113.9020329,38.64300965
358,石家庄市灵寿秋山景区,河北,4A,114.16287,38.54745316,114.1498612,38.54080221
359,嶂石岩景区,河北,4A,114.12354,37.54053702,114.1107382,37.53333001
360,石家庄市赞皇县棋盘山景区,河北,4A,114.1118546,37.63423218,114.0989835,37.62709661
361,平山县天桂山风景名胜区,河北,4A,113.756113,38.26615704,113.7431433,38.25926007
362,平山县驼梁景区,河北,4A,113.824637,38.731097,113.8115416,38.72482986
363,石家庄市华莹白鹿温泉景区,河北,4A,113.9878071,38.25585507,113.9750549,38.24910947
364,石家庄市平山西苑温泉景区,河北,4A,113.988199,38.27286608,113.9754387,38.26611295
365,石家庄市平山东方巨龟苑,河北,4A,114.161731,38.23170708,114.1487868,38.22505347
366,平山县沕沕水景区,河北,4A,113.757424,38.20617804,113.7444335,38.19925123
367,藤龙山自然风景区,河北,4A,114.097181,38.53276081,114.0840966,38.52593311
368,平山县黑山大峡谷景区,河北,4A,113.5955143,38.55677901,113.5824165,38.55063511
369,石家庄市佛光山景区,河北,4A,113.7545766,38.2769361,113.7415919,38.2700528
370,石家庄市紫云山景区,河北,4A,113.8524416,38.22262468,113.8395651,38.21620521
371,石家庄市赵县赵州桥景区,河北,4A,114.7755069,37.72821955,114.7629443,37.72178865
372,国御温泉度假小镇,河北,4A,114.765995,38.03691207,114.7534556,38.03040979
373,石家庄市鹿泉区抱犊寨景区,河北,4A,114.2835955,38.09424603,114.2708711,38.08770438
374,石家庄市双凤山旅游区,河北,4A,114.3976723,38.02115169,114.3848745,38.01432973
375,君乐宝乳业工业旅游区,河北,4A,114.574275,38.41838351,114.5619012,38.41195966
376,承德市围场县塞罕坝国家森林公园,河北,4A,117.397339,42.36677892,117.3838203,42.35853756
377,承德市围场县御道口草原森林风景区,河北,4A,117.189382,42.29905243,117.1759849,42.29125291
378,承德市丰宁县京北第一草原景区,河北,4A,116.215567,41.48047884,116.2026916,41.47273107
379,承德市滦平县金山岭长城旅游区,河北,4A,117.2521296,40.69265712,117.2392649,40.6848598
380,承德市双滦区双塔山景区,河北,4A,117.8127869,40.96523128,117.7997791,40.95766007
381,承德市隆化县董存瑞纪念馆,河北,4A,117.737045,41.33077889,117.7240315,41.32250939
382,兴隆溶洞,河北,4A,117.4979292,40.49655247,117.484964,40.48888296
383,丰宁满族自治县大汗行宫旅游景区,河北,4A,115.9533998,41.63744268,115.9407348,41.62946947
384,桥西安家沟生态旅游区,河北,4A,114.869345,40.86782394,114.8567413,40.86031679
385,崇礼万龙滑雪场,河北,4A,115.4055753,40.96884902,115.3922914,40.96121264
386,沽源塞外庄园,河北,4A,115.8023217,41.66023884,115.7895246,41.6518712
387,张北中都原始草原度假村,河北,4A,114.7419338,41.31356246,114.7291043,41.30543361
388,怀来黄龙山庄,河北,4A,115.4670751,40.50789655,115.4540943,40.50031466
389,桥西大境门风景区,河北,4A,114.898801,40.85157098,114.8860592,40.84454214
390,蔚县小五台·金河景区,河北,4A,114.9658325,39.95022203,114.9533594,39.9428077
391,赤城温泉度假村,河北,4A,115.757829,40.90728892,115.7448691,40.89999208
392,沽源沽水福源度假村,河北,4A,115.71968,41.67069385,115.7066822,41.66270827
393,沽源天鹅湖旅游度假村,河北,4A,115.703862,41.7339779,115.691015,41.72574956
394,下花园鸡鸣山风景旅游区,河北,4A,115.3115997,40.47377021,115.2987099,40.46617692
395,三祖圣地——黄帝城文化旅游区,河北,4A,115.422161,40.22718705,115.4090823,40.21967947
396,角山景区,河北,4A,119.741096,40.05254606,119.7287216,40.04517001
397,长寿山景区,河北,4A,119.746911,40.07349606,119.7345618,40.06601286
398,乐岛海洋王国,河北,4A,119.7642165,39.9617586,119.7519445,39.95410711
399,鸽子窝公园,河北,4A,119.5332328,39.84313227,119.5209096,39.83558896
400,集发农业观光园,河北,4A,119.425776,39.82291864,119.4130444,39.81527335
401,秦皇岛野生动物园,河北,4A,119.527655,39.87650999,119.5152901,39.86892059
402,碧螺塔海上酒吧公园,河北,4A,119.541399,39.82668999,119.5290959,39.81925511
403,联峰山景区,河北,4A,119.4774573,39.83079373,119.4646968,39.82373073
404,秦皇求仙入海处,河北,4A,119.6281526,39.92044902,119.6159647,39.91312841
405,新澳海底世界,河北,4A,119.570149,39.9119931,119.5577533,39.9050979
406,旅游滑沙活动中心景区,河北,4A,119.320139,39.64257406,119.3074277,39.63531283
407,华夏庄园景区,河北,4A,119.189209,39.73934288,119.1765401,39.73186321
408,华侨城南戴河国际旅游度假区,河北,4A,119.3617928,39.7399351,119.3489232,39.73276456
409,祖山景区,河北,4A,119.4642229,40.14879284,119.4513423,40.14172959
410,渔岛海洋温泉景区,河北,4A,119.2947475,39.60763788,119.2822361,39.60003789
411,沙雕海洋乐园,河北,4A,119.3102954,39.62563624,119.297669,39.61821442
412,遵化万佛园景区,河北,4A,117.6308357,40.19418185,117.6181228,40.18698727
413,乐亭县李大钊纪念馆及故居,河北,4A,119.092161,39.3927501,119.0792659,39.3856525
414,迁西县景忠山旅游区,河北,4A,118.205659,40.19878106,118.1929884,40.19110496
415,迁西县青山关旅游区,河北,4A,118.528595,40.40899104,118.5159947,40.40186746
416,唐山市南湖景区,河北,4A,118.164979,39.59697934,118.1520834,39.58984383
417,乐亭月坨岛景区（含三岛旅游码头）,河北,4A,118.8815814,39.16395439,118.8691996,39.1573241
418,唐山市曹妃甸湿地景区,河北,4A,118.455155,39.297436,118.4425485,39.28986614
419,唐山开滦国家矿山公园,河北,4A,118.2052144,39.62842574,118.1925903,39.62079246
420,唐山市丰南唐津运河旅游区,河北,4A,118.0839148,39.56854661,118.0711019,39.56081494
421,唐山市滦县青龙山景区,河北,4A,118.451901,39.85251308,118.4392248,39.8447644
422,唐山市迁安山叶口景区,河北,4A,118.5337395,39.99019233,118.521208,39.98304619
423,滦州古城景区,河北,4A,118.7644243,39.74833182,118.7517774,39.74127742
424,菩提岛景区,河北,4A,118.8423508,39.14439328,118.8299469,39.13757152
425,第一城,河北,4A,116.913358,39.72020106,116.9009754,39.71311492
426,茗汤温泉度假村,河北,4A,116.3649211,39.16086691,116.3522302,39.15392357
427,金丰农科园,河北,4A,116.7264793,39.59063757,116.7139254,39.58364786
428,金钥匙家居,河北,4A,117.0275642,39.75473966,117.0147961,39.74729071
429,易水湖景区,河北,4A,115.228941,39.31245106,115.2162443,39.30525874
430,易县狼牙山风景区,河北,4A,115.1837473,39.13900267,115.1709701,39.13183781
431,清西陵景区,河北,4A,115.351206,39.34728803,115.3383443,39.34000656
432,曲阳北岳庙景区,河北,4A,114.7037063,38.6274895,114.691261,38.62074848
433,虎山风景区,河北,4A,114.570453,38.93705404,114.5579911,38.93050457
434,满城汉墓景区,河北,4A,115.3084961,38.95431687,115.2958156,38.94723045
435,奥润顺达节能门窗工业旅游景区,河北,4A,115.957093,39.30609762,115.9446825,39.29918134
436,白沟新城和道国际箱包城旅游景区,河北,4A,116.0661743,39.15402974,116.0535121,39.14671444
437,鱼谷洞景区,河北,4A,115.4184486,39.76807486,115.4054062,39.76066469
438,晋察冀边区革命纪念馆,河北,4A,114.1835504,38.73812219,114.1705424,38.73168327
439,直隶总督署博物馆,河北,4A,115.5039506,38.8655349,115.4911572,38.85908381
440,刘伶醉景区,河北,4A,115.6599573,39.02106415,115.6474603,39.01423821
441,阜平天生桥景区,河北,4A,113.8940894,38.86862669,113.8813854,38.86173889
442,吴桥杂技大世界,河北,4A,116.392496,37.64795455,116.3801344,37.64076548
443,东光铁佛寺,河北,4A,116.5448163,37.88205602,116.5327619,37.87522845
444,衡水湖景区,河北,4A,115.660719,37.65774499,115.6484154,37.65106112
445,武强年画博物馆,河北,4A,115.9875689,38.04380929,115.9751152,38.03751871
446,邢台县天河山景区,河北,4A,113.808579,37.10107397,113.7956495,37.0948241
447,邢台县前南峪生态旅游区,河北,4A,113.9260675,37.17011975,113.9134274,37.16392695
448,内丘扁鹊庙景区,河北,4A,114.2796084,37.31705571,114.2670186,37.31047552
449,邢台县太行奇峡群景区,河北,4A,113.832438,37.14356297,113.8195452,37.13745462
450,临城崆山白云洞旅游区,河北,4A,114.4457316,37.47242334,114.4329665,37.46575697
451,邢台县云梦山景区,河北,4A,113.9354713,37.33372816,113.9227426,37.32755165
452,邢台县天梯山景区,河北,4A,114.2625652,37.11066594,114.2500643,37.10392138
453,邢台县九龙峡景区,河北,4A,113.8678671,37.19245928,113.8552574,37.18587119
454,邢台县紫金山,河北,4A,113.8034165,37.02619813,113.790522,37.0199153
455,丛台公园,河北,4A,114.4968369,36.62243776,114.4845028,36.61592751
456,八路军129师司令部旧址,河北,4A,113.641927,36.59334948,113.6292888,36.58702978
457,朝阳沟,河北,4A,113.8042186,36.9262761,113.79135,36.92008439
458,京娘湖风景区,河北,4A,113.9575117,36.90814157,113.9448139,36.90219975
459,东山文化博艺园,河北,4A,114.2523123,36.71548934,114.2399081,36.70893098
460,响堂山风景名胜区,河北,4A,114.176814,36.54712393,114.1640434,36.54119072
461,赵苑公园,河北,4A,114.4792539,36.63027201,114.466854,36.62368134
462,长寿村,河北,4A,113.842597,37.00589094,113.8297697,36.99979274
463,太行五指山旅游区,河北,4A,113.670022,36.52873695,113.6572503,36.52261236
464,冀晋鲁豫革命纪念园,河北,4A,114.1835504,38.73812219,114.1705424,38.73168327
465,七步沟,河北,4A,113.8816282,36.93871209,113.8691308,36.93217629
466,石家庄勒泰中心旅游景区,河北,3A,114.5131801,38.05088274,114.5006878,38.0441791
467,仙台山景区,河北,3A,113.8395638,38.12514616,113.8266139,38.11888616
468,于家石头村,河北,3A,114.039214,37.94778806,114.0262362,37.94106225
469,高远红木博览城景区,河北,3A,114.5662454,38.17390831,114.5538407,38.16759389
470,周家庄农业特色观光园,河北,3A,115.124536,38.01662903,115.1117305,38.00991697
471,新乐市伏羲台景区,河北,3A,114.722483,38.38770315,114.7101017,38.38076644
472,承德市双桥区魁星楼景区,河北,3A,117.958131,40.96448897,117.9454254,40.95660316
473,承德市丰宁县白云古洞景区,河北,3A,116.926432,41.04675796,116.9137781,41.03937372
474,承德市兴隆县奇石谷景区,河北,3A,117.5857194,40.35369485,117.5729816,40.34640386
475,承德市兴隆县六里坪-九龙潭景区,河北,3A,117.5154285,40.34993405,117.5024472,40.34263972
476,承德市平泉县辽河源国家森林公园,河北,3A,118.5283307,41.31323525,118.5155709,41.30546145
477,承德市宽城满族自治县蟠龙湖景区,河北,3A,118.3577467,40.44256255,118.3448587,40.43510409
478,承德市平泉县泽州园,河北,3A,118.688425,41.01510795,118.6759428,41.00708466
479,大清猎苑景区,河北,3A,117.678932,42.05034286,117.6657111,42.04260482
480,白草洼国家森林公园,河北,3A,117.5926929,40.83605361,117.5799335,40.82838994
481,联玉生态园,河北,3A,114.5144868,36.63105203,114.5021367,36.62484613
482,茅荆坝国家森林公园,河北,3A,118.1950656,41.65713736,118.1821328,41.64865924
483,九龙醉酒文化产业园,河北,3A,116.64697,41.23511691,116.634592,41.22704012
484,青松岭文化旅游度假区,河北,3A,117.443769,40.302566,117.4305176,40.29535137
485,天子山风景区,河北,3A,117.670489,40.35196805,117.6574984,40.34511683
486,张家口堡（堡子里）,河北,3A,114.881871,40.82599999,114.8691941,40.81875712
487,蔚县暖泉古镇,河北,3A,114.443549,39.80939309,114.4305155,39.80228835
488,蔚县飞狐峪—空中草原,河北,3A,114.636503,39.73298,114.6240037,39.72597647
489,张北安固里草原度假村,河北,3A,114.7419338,41.31356246,114.7291043,41.30543361
490,崇礼长城岭滑雪场景区,河北,3A,115.4669771,41.01839082,115.4539455,41.01044395
491,宣化文化古城,河北,3A,115.110191,40.60193473,115.0971005,40.5942823
492,张北野狐岭要塞军事旅游区,河北,3A,114.7227328,41.11233352,114.7100122,41.10428104
493,董存瑞纪念馆,河北,3A,115.5698989,40.46480336,115.5573352,40.45732425
494,蔚州古城,河北,3A,114.578297,39.85006106,114.5657938,39.84302259
495,壶流河·龙壶湾,河北,3A,114.5457088,39.8289208,114.5330103,39.82220683
496,蒙牛乳业（察北）工业园区,河北,3A,118.1079105,39.80545713,118.0950002,39.79787282
497,察北旗帜乳品工业园区,河北,3A,115.029335,41.46874288,115.016159,41.46103673
498,阳原国际裘皮城,河北,3A,114.161266,40.10061499,114.148067,40.09339224
499,蔚州博物馆,河北,3A,114.6083373,39.82120094,114.5959932,39.8138764
500,蒙牛塞北乳业有限公司工业旅游园区,河北,3A,115.8227172,41.86035544,115.8099404,41.85212763
501,国玉陶瓷文化旅游工业园,河北,3A,115.0863171,40.59456176,115.073323,40.58668736
502,元中都博物馆,河北,3A,114.7505342,41.1436814,114.7377111,41.13581838
503,杏花沟园区,河北,3A,114.5557494,40.8015141,114.5429621,40.79447629
504,塞那都庄园,河北,3A,114.8852492,41.18252872,114.8725118,41.17505135
505,怀来帝曼温泉度假村,河北,3A,115.543845,40.34375902,115.5311493,40.33648149
506,康宁湖生态园,河北,3A,114.7664341,40.83856673,114.7535172,40.83122275
507,宣化黄羊山文化园,河北,3A,115.0764069,40.53220754,115.0634573,40.52443773
508,崇礼区富龙滑雪场,河北,3A,115.3120658,40.98567895,115.2991284,40.97772851
509,桥西区察哈尔都统署旧址,河北,3A,114.8959425,40.8421759,114.8832042,40.83512793
510,宣化区假日绿岛景区,河北,3A,114.940231,40.59268102,114.9276183,40.58542941
511,张北县元中都考古遗址公园,河北,3A,114.634503,41.29992193,114.6218172,41.29217107
512,宣化区桑干河大峡谷像光洞,河北,3A,114.824161,40.28154705,114.8115469,40.2742758
513,三祖龙尊股份有限公司,河北,3A,115.2173095,40.41728428,115.2045261,40.4097077
514,王家大院景区,河北,3A,119.7657454,40.01327015,119.7534538,40.00560925
515,英伦国际马术俱乐部,河北,3A,119.5065027,39.84700464,119.4940084,39.83953944
516,怪楼公园,河北,3A,119.504595,39.83354205,119.492096,39.82610808
517,老君顶景区,河北,3A,119.5883419,40.16009032,119.5759177,40.1533243
518,葡萄沟景区,河北,3A,119.1233749,39.77160211,119.1104494,39.76437615
